Date,region,product_1,product_2,product_3
2021-05-01,US,3061981,400610,40061
2021-05-01,US,5126472,8328204,308452
2021-05-01,US,1487722,2652960,88432
2021-05-01,US,570921,1759680,29328
2020-12-01,,15415,500,500
2021-01-01,,23360,500,500
2021-03-01,,15415,500,500
2020-12-01,Europe,36,5,5
2020-12-01,Europe,241,30,30
2020-12-01,Europe,4595,244,244
2020-12-01,Europe,114,36,9
2020-12-01,Europe,470,36,9
2020-12-01,Europe,51,4,1
2020-12-01,Europe,32,8,2
2020-12-01,Europe,820,56,14
2020-12-01,Europe,8962,1188,99
2021-01-01,Europe,38,5,5
2021-01-01,Europe,250,30,30
2021-01-01,Europe,470,36,9
2021-01-01,Europe,44,4,1
2021-01-01,Europe,32,8,2
2021-01-01,Europe,820,56,14
2021-01-01,Europe,8962,1188,99
2021-02-01,Europe,250,30,30
2021-02-01,Europe,130,8,8
2021-02-01,Europe,89,5,5
2021-02-01,Europe,995,46,46
2021-02-01,Europe,11,1,1
2021-02-01,Europe,4560,178,89
2021-02-01,Europe,683,80,20
2021-02-01,Europe,789,60,15
2021-02-01,Europe,102,8,2
2021-02-01,Europe,306,28,7
2021-02-01,Europe,168,12,3
2021-03-01,Europe,37,5,5
2021-03-01,Europe,130,8,8
2021-03-01,Europe,107,6,6
2021-03-01,Europe,995,46,46
2021-03-01,Europe,11,1,1
2021-03-01,Europe,889,96,24
2021-03-01,Europe,842,64,16
2021-03-01,Europe,44,4,1
2021-03-01,Europe,838,204,51
2021-03-01,Europe,149,12,3
2021-03-01,Europe,670,44,11
2021-04-01,Europe,37,5,5
2021-04-01,Europe,245,30,30
2021-04-01,Europe,158,11,11
2021-04-01,Europe,995,46,46
2021-04-01,Europe,11,1,1
2021-04-01,Europe,993,104,26
2021-04-01,Europe,842,64,16
2021-04-01,Europe,849,208,52
2021-04-01,Europe,741,104,26
2021-04-01,Europe,353,40,10
2021-04-01,Europe,670,44,11
2021-05-01,Europe,37,5,5
2021-05-01,Europe,245,30,30
2021-05-01,Europe,130,8,8
2021-05-01,Europe,158,11,11
2021-05-01,Europe,995,46,46
2021-05-01,Europe,11,1,1
2021-05-01,Europe,993,104,26
2021-05-01,Europe,842,64,16
2021-05-01,Europe,44,4,1
2021-05-01,Europe,849,208,52
2021-05-01,Europe,149,12,3
2021-05-01,Europe,670,44,11
2020-12-01,ICON - LACAN,9443,178,178
2020-12-01,ICON - LACAN,578,7,7
2020-12-01,ICON - LACAN,18,1,1
2020-12-01,ICON - LACAN,37,3,3
2020-12-01,ICON - LACAN,491,360,12
2020-12-01,ICON - LACAN,1165,600,20
2021-01-01,ICON - LACAN,9443,178,178
2021-01-01,ICON - LACAN,203,18,18
2021-01-01,ICON - LACAN,37,3,3
2021-01-01,ICON - LACAN,491,360,12
2021-01-01,ICON - LACAN,1165,600,20
2021-02-01,ICON - LACAN,9443,178,178
2021-02-01,ICON - LACAN,18,1,1
2021-02-01,ICON - LACAN,203,18,18
2021-02-01,ICON - LACAN,37,3,3
2021-02-01,ICON - LACAN,466,240,8
2021-02-01,ICON - LACAN,1165,600,20
2021-03-01,ICON - LACAN,7155,120,120
2021-03-01,ICON - LACAN,203,18,18
2021-03-01,ICON - LACAN,37,3,3
2021-03-01,ICON - LACAN,37,120,4
2021-04-01,ICON - LACAN,241,2,2
2021-04-01,ICON - LACAN,203,18,18
2021-04-01,ICON - LACAN,37,3,3
2021-05-01,ICON - LACAN,247,2,2
2021-05-01,ICON - LACAN,203,18,18
2021-05-01,ICON - LACAN,37,3,3
2021-05-01,ICON - LACAN,37,120,4
2020-12-01,ICON - TMEA,441,5,5
2020-12-01,ICON - TMEA,691,130,26
2020-12-01,ICON - TMEA,770,70,14
2020-12-01,ICON - TMEA,225,54,2
2020-12-01,ICON - TMEA,420,1232,44
2020-12-01,ICON - TMEA,18,56,2
2020-12-01,ICON - TMEA,831,392,7
2021-01-01,ICON - TMEA,441,5,5
2021-01-01,ICON - TMEA,691,130,26
2021-01-01,ICON - TMEA,770,70,14
2021-01-01,ICON - TMEA,99,10,2
2021-01-01,ICON - TMEA,225,54,2
2021-01-01,ICON - TMEA,420,1232,44
2021-01-01,ICON - TMEA,18,56,2
2021-02-01,ICON - TMEA,441,5,5
2021-02-01,ICON - TMEA,691,130,26
2021-02-01,ICON - TMEA,99,10,2
2021-02-01,ICON - TMEA,420,1232,44
2021-02-01,ICON - TMEA,18,56,2
2021-02-01,ICON - TMEA,18298,392,7
2021-03-01,ICON - TMEA,441,5,5
2021-03-01,ICON - TMEA,770,70,14
2021-03-01,ICON - TMEA,99,10,2
2021-03-01,ICON - TMEA,420,1232,44
2021-03-01,ICON - TMEA,18,56,2
2021-04-01,ICON - TMEA,441,5,5
2021-04-01,ICON - TMEA,691,130,26
2021-04-01,ICON - TMEA,770,70,14
2021-04-01,ICON - TMEA,99,10,2
2021-04-01,ICON - TMEA,18,56,2
2021-05-01,ICON - TMEA,441,5,5
2021-05-01,ICON - TMEA,691,130,26
2021-05-01,ICON - TMEA,770,70,14
2021-05-01,ICON - TMEA,99,10,2
2021-05-01,ICON - TMEA,420,1232,44
2021-05-01,ICON - TMEA,18,56,2
2020-12-01,US,103,6,6
2020-12-01,US,178440,750000,1500
2021-01-01,US,103,6,6
2021-02-01,US,55,28,1
2021-02-01,US,244889,382740,6379
2021-03-01,US,144435,750000,1500
2021-05-01,US,17,28,1
2021-05-01,US,144435,750000,1500
2020-12-01,Europe,98128,9063,9063
2020-12-01,Europe,41743,3532,3532
2020-12-01,Europe,43532,2666,2666
2020-12-01,Europe,155735,3923,3923
2020-12-01,Europe,106246,2699,2699
2020-12-01,Europe,119710,11426,11426
2020-12-01,Europe,2404397,17444,17444
2020-12-01,Europe,4525927,32988,32988
2020-12-01,Europe,1784066,13122,13122
2020-12-01,Europe,5441,1399,1399
2020-12-01,Europe,5957,1689,1689
2020-12-01,Europe,1668292,98283,98283
2020-12-01,Europe,115723,4427,4427
2020-12-01,Europe,57274,2319,2319
2020-12-01,Europe,175623,3783,3783
2020-12-01,Europe,445335,39042,39042
2020-12-01,Europe,409401,19920,19920
2020-12-01,Europe,3003,1001,1001
2020-12-01,Europe,1563417,57177,57177
2020-12-01,Europe,22899,7519,7519
2020-12-01,Europe,23429,6493,6493
2020-12-01,Europe,21581,5002,5002
2020-12-01,Europe,51195,704,704
2020-12-01,Europe,83059,9807,9807
2020-12-01,Europe,19807,4767,4767
2020-12-01,Europe,1349929,30974,30974
2020-12-01,Europe,235359,14710,14710
2020-12-01,Europe,208,8,8
2020-12-01,Europe,48743,2014,2014
2020-12-01,Europe,351125,26666,13333
2020-12-01,Europe,133327,6712,3356
2020-12-01,Europe,176733,14408,7204
2020-12-01,Europe,4637,356,178
2020-12-01,Europe,14356,4788,1197
2020-12-01,Europe,62820,14560,3640
2020-12-01,Europe,53925,11244,2811
2020-12-01,Europe,37621,8728,2182
2020-12-01,Europe,55784,9064,2266
2020-12-01,Europe,278600,123378,20563
2020-12-01,Europe,59374,16716,2786
2020-12-01,Europe,87764,39048,6508
2020-12-01,Europe,52903,19014,3169
2020-12-01,Europe,82305,179396,6407
2020-12-01,Europe,279101,711844,25423
2020-12-01,Europe,104755,214340,7655
2020-12-01,Europe,81599,211456,7552
2020-12-01,Europe,883779,2278612,81379
2020-12-01,Europe,205109,480452,17159
2020-12-01,Europe,228157,591248,21116
2020-12-01,Europe,49048,111664,3988
2020-12-01,Europe,107413,226044,2691
2021-01-01,Europe,46408,3927,3927
2021-01-01,Europe,25412,1549,1549
2021-01-01,Europe,35690,2988,2988
2021-01-01,Europe,130080,13565,13565
2021-01-01,Europe,36846,2289,2289
2021-01-01,Europe,134399,3381,3381
2021-01-01,Europe,146644,3746,3746
2021-01-01,Europe,111319,10410,10410
2021-01-01,Europe,4509824,33087,33087
2021-01-01,Europe,1323519,9783,9783
2021-01-01,Europe,3636,935,935
2021-01-01,Europe,1429992,91682,91682
2021-01-01,Europe,71459,3262,3262
2021-01-01,Europe,84979,4102,4102
2021-01-01,Europe,143915,3100,3100
2021-01-01,Europe,54134,1179,1179
2021-01-01,Europe,39376,4023,4023
2021-01-01,Europe,23016,5619,5619
2021-01-01,Europe,10280,2912,2912
2021-01-01,Europe,88076,3115,3115
2021-01-01,Europe,1502582,31020,31020
2021-01-01,Europe,483341,17659,17659
2021-01-01,Europe,146927,9183,9183
2021-01-01,Europe,28922,1195,1195
2021-01-01,Europe,66372,1700,850
2021-01-01,Europe,338694,25712,12856
2021-01-01,Europe,342930,28184,14092
2021-01-01,Europe,249833,20446,10223
2021-01-01,Europe,4637,356,178
2021-01-01,Europe,146430,12396,3099
2021-01-01,Europe,18225,6048,1512
2021-01-01,Europe,81473,16988,4247
2021-01-01,Europe,76085,9176,2294
2021-01-01,Europe,341380,150798,25133
2021-01-01,Europe,116108,51258,8543
2021-01-01,Europe,77160,168868,6031
2021-01-01,Europe,292221,735896,26282
2021-01-01,Europe,75699,196168,7006
2021-01-01,Europe,69709,173516,6197
2021-01-01,Europe,225845,585256,20902
2021-02-01,Europe,48394,2927,2927
2021-02-01,Europe,114188,13590,13590
2021-02-01,Europe,119989,10922,10922
2021-02-01,Europe,54864,4593,4593
2021-02-01,Europe,26844,2055,2055
2021-02-01,Europe,103945,9685,9685
2021-02-01,Europe,1607734,12026,12026
2021-02-01,Europe,3429695,25290,25290
2021-02-01,Europe,2869828,21355,21355
2021-02-01,Europe,7439,1913,1913
2021-02-01,Europe,21787,6177,6177
2021-02-01,Europe,59802,2403,2403
2021-02-01,Europe,150674,5079,5079
2021-02-01,Europe,76489,3097,3097
2021-02-01,Europe,255220,4938,4938
2021-02-01,Europe,217122,4192,4192
2021-02-01,Europe,488415,42903,42903
2021-02-01,Europe,6472,1500,1500
2021-02-01,Europe,5596,1297,1297
2021-02-01,Europe,1524949,56179,56179
2021-02-01,Europe,18294,6007,6007
2021-02-01,Europe,25276,7005,7005
2021-02-01,Europe,4271,990,990
2021-02-01,Europe,52046,1163,1163
2021-02-01,Europe,119826,3044,3044
2021-02-01,Europe,33325,3398,3398
2021-02-01,Europe,76765,9045,9045
2021-02-01,Europe,17707,4323,4323
2021-02-01,Europe,16166,3891,3891
2021-02-01,Europe,483342,17659,17659
2021-02-01,Europe,146927,9183,9183
2021-02-01,Europe,9729,402,402
2021-02-01,Europe,3904,100,50
2021-02-01,Europe,415277,34130,17065
2021-02-01,Europe,136762,11576,2894
2021-02-01,Europe,12773,3540,885
2021-02-01,Europe,60064,12524,3131
2021-02-01,Europe,36733,5136,1284
2021-02-01,Europe,10310,2392,598
2021-02-01,Europe,46320,7520,1880
2021-02-01,Europe,107755,12988,3247
2021-02-01,Europe,289631,128196,21366
2021-02-01,Europe,67818,17994,2999
2021-02-01,Europe,222478,18288,3048
2021-02-01,Europe,73889,162176,5792
2021-02-01,Europe,250814,628600,22450
2021-02-01,Europe,73538,190568,6806
2021-02-01,Europe,200813,470036,16787
2021-02-01,Europe,69623,173292,6189
2021-02-01,Europe,225261,583744,20848
2021-02-01,Europe,36169,80444,2873
2021-02-01,Europe,84615,173124,2061
2021-03-01,Europe,33920,2836,2836
2021-03-01,Europe,54146,3296,3296
2021-03-01,Europe,123376,14994,14994
2021-03-01,Europe,129867,12013,12013
2021-03-01,Europe,16702,1297,1297
2021-03-01,Europe,155004,16465,16465
2021-03-01,Europe,35425,2178,2178
2021-03-01,Europe,99238,2521,2521
2021-03-01,Europe,98675,2514,2514
2021-03-01,Europe,2135525,20519,20519
2021-03-01,Europe,3327815,32013,32013
2021-03-01,Europe,1888522,17793,17793
2021-03-01,Europe,12310,3260,3260
2021-03-01,Europe,30689,8557,8557
2021-03-01,Europe,3238901,100962,100962
2021-03-01,Europe,58453,2845,2845
2021-03-01,Europe,86245,3517,3517
2021-03-01,Europe,189801,3360,3360
2021-03-01,Europe,409245,35533,35533
2021-03-01,Europe,451957,22099,22099
2021-03-01,Europe,44584,10002,10002
2021-03-01,Europe,1321474,48683,48683
2021-03-01,Europe,28973,6500,6500
2021-03-01,Europe,108529,2757,2757
2021-03-01,Europe,65050,7650,7650
2021-03-01,Europe,23013,5538,5538
2021-03-01,Europe,14804,3563,3563
2021-03-01,Europe,91880,3319,3319
2021-03-01,Europe,85677,7394,7394
2021-03-01,Europe,103464,6465,6465
2021-03-01,Europe,58864,2268,2268
2021-03-01,Europe,70198,1798,899
2021-03-01,Europe,263587,18210,9105
2021-03-01,Europe,127266,8498,4249
2021-03-01,Europe,493196,38522,19261
2021-03-01,Europe,191375,15326,7663
2021-03-01,Europe,117270,9804,2451
2021-03-01,Europe,19698,6252,1563
2021-03-01,Europe,45600,12156,3039
2021-03-01,Europe,53792,12068,3017
2021-03-01,Europe,29734,4076,1019
2021-03-01,Europe,45736,5412,1353
2021-03-01,Europe,431785,181146,30191
2021-03-01,Europe,93831,24252,4042
2021-03-01,Europe,132618,55512,9252
2021-03-01,Europe,65164,22608,3768
2021-03-01,Europe,317320,25464,4244
2021-03-01,Europe,246782,609112,21754
2021-03-01,Europe,67714,175476,6267
2021-03-01,Europe,68747,171024,6108
2021-03-01,Europe,222733,577192,20614
2021-04-01,Europe,22425,2559,2559
2021-04-01,Europe,132130,16058,16058
2021-04-01,Europe,91396,7300,7300
2021-04-01,Europe,46312,3591,3591
2021-04-01,Europe,86118,2195,2195
2021-04-01,Europe,91417,8450,8450
2021-04-01,Europe,3442176,33114,33114
2021-04-01,Europe,2757391,26416,26416
2021-04-01,Europe,8685,2300,2300
2021-04-01,Europe,103855,3184,3184
2021-04-01,Europe,220877,6767,6767
2021-04-01,Europe,100689,4192,4192
2021-04-01,Europe,292265,4918,4918
2021-04-01,Europe,326783,28345,28345
2021-04-01,Europe,6308,1415,1415
2021-04-01,Europe,1998426,72523,72523
2021-04-01,Europe,29998,7997,7997
2021-04-01,Europe,28969,6499,6499
2021-04-01,Europe,101246,2572,2572
2021-04-01,Europe,19600,1726,1726
2021-04-01,Europe,27768,6682,6682
2021-04-01,Europe,9787,2729,2729
2021-04-01,Europe,607606,12989,12989
2021-04-01,Europe,152826,13189,13189
2021-04-01,Europe,37737,1454,1454
2021-04-01,Europe,51910,1298,649
2021-04-01,Europe,260151,16644,8322
2021-04-01,Europe,101642,7278,3639
2021-04-01,Europe,139308,11164,5582
2021-04-01,Europe,4637,356,178
2021-04-01,Europe,102772,8592,2148
2021-04-01,Europe,35454,7808,1952
2021-04-01,Europe,67040,15040,3760
2021-04-01,Europe,125901,25492,6373
2021-04-01,Europe,46804,6416,1604
2021-04-01,Europe,13502,3032,758
2021-04-01,Europe,38085,6020,1505
2021-04-01,Europe,68325,8188,2047
2021-04-01,Europe,343279,143652,23942
2021-04-01,Europe,99471,25710,4285
2021-04-01,Europe,109720,45930,7655
2021-04-01,Europe,52987,18384,3064
2021-04-01,Europe,68716,151592,5414
2021-04-01,Europe,227498,551908,19711
2021-04-01,Europe,57501,117656,4202
2021-04-01,Europe,64775,167860,5995
2021-04-01,Europe,842370,2168516,77447
2021-04-01,Europe,195649,457520,16340
2021-04-01,Europe,67721,168364,6013
2021-04-01,Europe,92211,188664,2246
2021-05-01,Europe,26428,4061,4061
2021-05-01,Europe,62559,4027,4027
2021-05-01,Europe,122799,14924,14924
2021-05-01,Europe,152205,14262,14262
2021-05-01,Europe,61528,6420,6420
2021-05-01,Europe,42143,3268,3268
2021-05-01,Europe,151931,18846,18846
2021-05-01,Europe,40126,2467,2467
2021-05-01,Europe,74911,1903,1903
2021-05-01,Europe,2838423,27287,27287
2021-05-01,Europe,2786370,26801,26801
2021-05-01,Europe,2527500,24203,24203
2021-05-01,Europe,6170,1634,1634
2021-05-01,Europe,29151,8128,8128
2021-05-01,Europe,3510639,89249,89249
2021-05-01,Europe,115545,5624,5624
2021-05-01,Europe,97918,3993,3993
2021-05-01,Europe,305577,5142,5142
2021-05-01,Europe,272238,4581,4581
2021-05-01,Europe,454521,39369,39369
2021-05-01,Europe,306344,14979,14979
2021-05-01,Europe,24428,6512,6512
2021-05-01,Europe,2016171,72091,72091
2021-05-01,Europe,33283,1444,1444
2021-05-01,Europe,95302,2421,2421
2021-05-01,Europe,30543,2454,2454
2021-05-01,Europe,38559,4469,4469
2021-05-01,Europe,27768,6682,6682
2021-05-01,Europe,9450,2635,2635
2021-05-01,Europe,12834,3089,3089
2021-05-01,Europe,607606,12989,12989
2021-05-01,Europe,119739,7482,7482
2021-05-01,Europe,25,1,1
2021-05-01,Europe,41760,1609,1609
2021-05-01,Europe,221984,14758,7379
2021-05-01,Europe,74069,5940,2970
2021-05-01,Europe,369140,30254,15127
2021-05-01,Europe,4637,356,178
2021-05-01,Europe,45674,12176,3044
2021-05-01,Europe,117584,23808,5952
2021-05-01,Europe,43478,5960,1490
2021-05-01,Europe,9014,2024,506
2021-05-01,Europe,39714,4732,1183
2021-05-01,Europe,362506,151698,25283
2021-05-01,Europe,89977,23256,3876
2021-05-01,Europe,361881,29040,4840
2021-05-01,Europe,68141,150416,5372
2021-05-01,Europe,202679,487788,17421
2021-05-01,Europe,827168,2131024,76108
2021-05-01,Europe,194852,455588,16271
2021-05-01,Europe,66954,166376,5942
2021-05-01,Europe,222031,575372,20549
2021-05-01,Europe,54534,112112,4004
2020-12-01,ICON - LACAN,155308,4961,4961
2020-12-01,ICON - LACAN,141574,4084,4084
2020-12-01,ICON - LACAN,1313473,30542,30542
2020-12-01,ICON - LACAN,541399,10431,10431
2020-12-01,ICON - LACAN,1461066,23275,23275
2020-12-01,ICON - LACAN,2771445,6680,6680
2020-12-01,ICON - LACAN,756926,48064,48064
2020-12-01,ICON - LACAN,16415,1636,1636
2020-12-01,ICON - LACAN,6683,666,666
2020-12-01,ICON - LACAN,49242,1598,1598
2020-12-01,ICON - LACAN,252461,10958,10958
2020-12-01,ICON - LACAN,527929,15357,15357
2020-12-01,ICON - LACAN,120121,5251,5251
2020-12-01,ICON - LACAN,1748910,23511,23511
2020-12-01,ICON - LACAN,63385,6281,6281
2020-12-01,ICON - LACAN,67238,2182,2182
2020-12-01,ICON - LACAN,447467,11827,11827
2020-12-01,ICON - LACAN,1467423,57362,28681
2020-12-01,ICON - LACAN,679040,110936,27734
2021-01-01,ICON - LACAN,155308,4961,4961
2021-01-01,ICON - LACAN,1048394,11249,11249
2021-01-01,ICON - LACAN,437968,8405,8405
2021-01-01,ICON - LACAN,1115663,25942,25942
2021-01-01,ICON - LACAN,483891,9323,9323
2021-01-01,ICON - LACAN,173330,4604,4604
2021-01-01,ICON - LACAN,117,1,1
2021-01-01,ICON - LACAN,624031,21694,21694
2021-01-01,ICON - LACAN,3831451,9006,9006
2021-01-01,ICON - LACAN,728399,46252,46252
2021-01-01,ICON - LACAN,480457,13977,13977
2021-01-01,ICON - LACAN,154053,5022,5022
2021-01-01,ICON - LACAN,1625921,21825,21825
2021-01-01,ICON - LACAN,34544,3423,3423
2021-01-01,ICON - LACAN,1036940,13893,13893
2021-01-01,ICON - LACAN,1467423,57362,28681
2021-01-01,ICON - LACAN,267899,13532,3383
2021-01-01,ICON - LACAN,1051262,160808,40202
2021-01-01,ICON - LACAN,709101,90000,22500
2021-01-01,ICON - LACAN,232601,750148,26791
2021-01-01,ICON - LACAN,141102,347280,11576
2021-01-01,ICON - LACAN,110197,124992,2232
2021-01-01,ICON - LACAN,340387,1536808,27443
2021-02-01,ICON - LACAN,1282972,13896,13896
2021-02-01,ICON - LACAN,128124,3667,3667
2021-02-01,ICON - LACAN,1019080,23696,23696
2021-02-01,ICON - LACAN,452853,8725,8725
2021-02-01,ICON - LACAN,117,1,1
2021-02-01,ICON - LACAN,551312,20869,20869
2021-02-01,ICON - LACAN,8840,881,881
2021-02-01,ICON - LACAN,227278,9865,9865
2021-02-01,ICON - LACAN,458903,13350,13350
2021-02-01,ICON - LACAN,151088,4860,4860
2021-02-01,ICON - LACAN,1600848,21491,21491
2021-02-01,ICON - LACAN,30618,3034,3034
2021-02-01,ICON - LACAN,70319,2282,2282
2021-02-01,ICON - LACAN,597483,15560,15560
2021-02-01,ICON - LACAN,201267,10176,2544
2021-02-01,ICON - LACAN,1050340,160640,40160
2021-02-01,ICON - LACAN,692060,87852,21963
2021-02-01,ICON - LACAN,158295,637252,22759
2021-02-01,ICON - LACAN,139191,342330,11411
2021-02-01,ICON - LACAN,338170,1529360,27310
2021-03-01,ICON - LACAN,148823,4961,4961
2021-03-01,ICON - LACAN,1230050,15435,15435
2021-03-01,ICON - LACAN,118954,5296,5296
2021-03-01,ICON - LACAN,344069,6603,6603
2021-03-01,ICON - LACAN,782053,18184,18184
2021-03-01,ICON - LACAN,147626,3586,3586
2021-03-01,ICON - LACAN,445141,18965,18965
2021-03-01,ICON - LACAN,3466762,7715,7715
2021-03-01,ICON - LACAN,505434,40833,40833
2021-03-01,ICON - LACAN,8911,1679,1679
2021-03-01,ICON - LACAN,81921,2301,2301
2021-03-01,ICON - LACAN,133101,6490,6490
2021-03-01,ICON - LACAN,260204,8170,8170
2021-03-01,ICON - LACAN,135939,5580,5580
2021-03-01,ICON - LACAN,22929,4274,4274
2021-03-01,ICON - LACAN,186904,5466,5466
2021-03-01,ICON - LACAN,744197,17724,17724
2021-03-01,ICON - LACAN,1355434,57362,28681
2021-03-01,ICON - LACAN,68029,13228,3307
2021-03-01,ICON - LACAN,828576,165604,41401
2021-03-01,ICON - LACAN,133334,327150,10905
2021-03-01,ICON - LACAN,439014,1985424,35454
2021-04-01,ICON - LACAN,148823,4961,4961
2021-04-01,ICON - LACAN,113369,5041,5041
2021-04-01,ICON - LACAN,608367,14145,14145
2021-04-01,ICON - LACAN,409150,7883,7883
2021-04-01,ICON - LACAN,117,1,1
2021-04-01,ICON - LACAN,402642,17475,17475
2021-04-01,ICON - LACAN,3521914,9173,9173
2021-04-01,ICON - LACAN,429804,34723,34723
2021-04-01,ICON - LACAN,121924,5945,5945
2021-04-01,ICON - LACAN,245681,7714,7714
2021-04-01,ICON - LACAN,1428429,22741,22741
2021-04-01,ICON - LACAN,20065,3740,3740
2021-04-01,ICON - LACAN,920349,21817,21817
2021-04-01,ICON - LACAN,1860193,24567,24567
2021-04-01,ICON - LACAN,1355434,57362,28681
2021-04-01,ICON - LACAN,37526,90300,3010
2021-04-01,ICON - LACAN,400832,1788920,31945
2021-05-01,ICON - LACAN,79374,2499,2499
2021-05-01,ICON - LACAN,148823,4961,4961
2021-05-01,ICON - LACAN,1825057,19769,19769
2021-05-01,ICON - LACAN,110257,4898,4898
2021-05-01,ICON - LACAN,409150,7883,7883
2021-05-01,ICON - LACAN,841905,19716,19716
2021-05-01,ICON - LACAN,117,1,1
2021-05-01,ICON - LACAN,1145226,16725,16725
2021-05-01,ICON - LACAN,3653678,11520,11520
2021-05-01,ICON - LACAN,5392,1016,1016
2021-05-01,ICON - LACAN,119852,5844,5844
2021-05-01,ICON - LACAN,232676,7306,7306
2021-05-01,ICON - LACAN,176544,7814,7814
2021-05-01,ICON - LACAN,1426068,22696,22696
2021-05-01,ICON - LACAN,19142,3568,3568
2021-05-01,ICON - LACAN,452524,12815,12815
2021-05-01,ICON - LACAN,898421,21278,21278
2021-05-01,ICON - LACAN,1501653,21922,21922
2021-05-01,ICON - LACAN,1355434,57362,28681
2021-05-01,ICON - LACAN,85192,16572,4143
2021-05-01,ICON - LACAN,737126,150288,37572
2021-05-01,ICON - LACAN,319210,488640,16288
2021-05-01,ICON - LACAN,391285,1698088,30323
2020-12-01,ICON - TMEA,1067,15,15
2020-12-01,ICON - TMEA,96804,2065,2065
2020-12-01,ICON - TMEA,488,119,119
2020-12-01,ICON - TMEA,90626,25695,25695
2020-12-01,ICON - TMEA,184494,7124,7124
2020-12-01,ICON - TMEA,203382,17705,17705
2020-12-01,ICON - TMEA,2537,95,95
2020-12-01,ICON - TMEA,85265,23508,23508
2020-12-01,ICON - TMEA,134,38,38
2020-12-01,ICON - TMEA,155647,5601,5601
2020-12-01,ICON - TMEA,28582,1393,1393
2020-12-01,ICON - TMEA,94,3,3
2020-12-01,ICON - TMEA,3246,920,920
2020-12-01,ICON - TMEA,55934,2163,2163
2020-12-01,ICON - TMEA,28381,315,315
2020-12-01,ICON - TMEA,371,18,18
2020-12-01,ICON - TMEA,65665,1411,1411
2020-12-01,ICON - TMEA,1479,92,46
2020-12-01,ICON - TMEA,23882,1482,741
2020-12-01,ICON - TMEA,25726,1242,621
2020-12-01,ICON - TMEA,54353,2594,1297
2020-12-01,ICON - TMEA,2427,124,62
2020-12-01,ICON - TMEA,32733,10748,2687
2020-12-01,ICON - TMEA,32687,7576,1894
2020-12-01,ICON - TMEA,73369,11852,2963
2020-12-01,ICON - TMEA,196306,40340,10085
2020-12-01,ICON - TMEA,27192,3728,932
2020-12-01,ICON - TMEA,25974,6020,1505
2020-12-01,ICON - TMEA,23425,6492,1623
2020-12-01,ICON - TMEA,253,52,13
2020-12-01,ICON - TMEA,19514,5408,1352
2020-12-01,ICON - TMEA,57551,12000,3000
2020-12-01,ICON - TMEA,20652,3336,834
2020-12-01,ICON - TMEA,91831,12840,3210
2020-12-01,ICON - TMEA,25922,6008,1502
2020-12-01,ICON - TMEA,107554,29150,5830
2020-12-01,ICON - TMEA,18667,6708,1118
2020-12-01,ICON - TMEA,159475,386512,13804
2020-12-01,ICON - TMEA,64813,132608,4736
2021-01-01,ICON - TMEA,72707,1022,1022
